_id,_form_id,refrigerator_id,model_row_id,tracking_id,year,working_status,reason_not_working,utilization,voltage_regulator,power_source,facility_row_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
R507,,R507,M49,327A50037,2008,functioning,not_applicable,in_use,unknown,solar,H392,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R508,,R508,M52,4250030,2008,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H392,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R509,,R509,M52,22400127,1993,functioning,not_applicable,in_use,unknown,unknown,H393,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R510,,R510,M52,22400155,2004,functioning,not_applicable,in_use,unknown,unknown,H394,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R511,,R511,M54,4900009,2005,functioning,not_applicable,in_use,unknown,unknown,H395,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R512,,R512,M11,20011902069,2000,functioning,not_applicable,in_use,unknown,electricity,H396,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R513,,R513,M54,61000101,2003,functioning,not_applicable,in_use,unknown,unknown,H397,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R514,,R514,M58,221207,2005,functioning,not_applicable,in_use,unknown,unknown,H398,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R515,,R515,M58,9401225,2010,functioning,not_applicable,in_use,unknown,unknown,H399,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R516,,R516,M54,80200097,2008,functioning,not_applicable,in_use,unknown,unknown,H400,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R517,,R517,M52,22400063,2005,unservicable,no_fuel,not_in_use,unknown,unknown,H400,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R518,,R518,M34,9461035,2010,functioning,not_applicable,in_use,unknown,electricity,H401,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R519,,R519,M52,33700007,2004,unservicable,not_applicable,not_in_use,unknown,unknown,H401,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R520,,R520,M64,20011901978,1998,functioning,not_applicable,in_use,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R521,,R521,M67,982,1999,unservicable,no_finance,not_in_use,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R522,,R522,M5,2205052,2005,unservicable,needs_spare_parts,not_in_use,unknown,solar,H311,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R523,,R523,M23,JF2411,2010,awaiting_repair,no_finance,in_store_for_allocation,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R524,,R524,M65,20011902004,1998,unservicable,no_finance,in_store_for_allocation,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R525,,R525,M66,83418979,1999,awaiting_repair,no_finance,in_store_for_allocation,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R526,,R526,M66,20011901964,1999,unservicable,needs_spare_parts,in_store_for_allocation,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R527,,R527,M34,67667,1994,functioning,not_applicable,in_use,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R528,,R528,M34,9461038,2000,functioning,not_applicable,in_use,unknown,electricity,H311,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R529,,R529,M19,CP005,2000,functioning,not_applicable,in_use,unknown,electricity,H312,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R530,,R530,M32,CP001,2003,functioning,not_applicable,in_use,unknown,solar,H287,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R531,,R531,M32,CP002,2008,awaiting_repair,no_finance,in_store_for_allocation,unknown,solar,H288,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R532,,R532,M61,9431198,2011,functioning,not_applicable,in_use,unknown,electricity,H288,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R533,,R533,M36,2212133,2000,functioning,not_applicable,in_use,unknown,unknown,H289,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R534,,R534,M36,9401289,2010,functioning,not_applicable,in_use,unknown,unknown,H290,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R535,,R535,M52,22400009,2005,functioning,not_applicable,in_use,unknown,unknown,H291,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R536,,R536,M52,22400130,1998,functioning,not_applicable,in_use,unknown,unknown,H292,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R537,,R537,M65,8.60E+11,2006,unservicable,no_fuel,not_in_use,unknown,electricity,H292,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R538,,R538,M32,3013,2003,unservicable,no_finance,in_store_for_allocation,unknown,solar,H292,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R539,,R539,M31,1392,1998,functioning,not_applicable,in_use,unknown,unknown,H293,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R540,,R540,M32,950515,2002,functioning,not_applicable,in_use,unknown,solar,H294,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R541,,R541,M52,6100104,1998,functioning,not_applicable,in_use,unknown,unknown,H295,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R542,,R542,M52,22400002,1998,functioning,not_applicable,in_use,unknown,unknown,H296,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R543,,R543,M52,22400047,1999,functioning,not_applicable,in_use,unknown,unknown,H297,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R544,,R544,M52,61000036,1999,functioning,not_applicable,in_use,unknown,unknown,H298,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R545,,R545,M31,320042,1990,functioning,not_applicable,in_use,unknown,unknown,H299,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R546,,R546,M52,64800190,1998,functioning,not_applicable,in_use,unknown,unknown,H300,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R547,,R547,M52,8070002,1999,functioning,not_applicable,in_use,unknown,unknown,H301,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R548,,R548,M52,61000044,1998,functioning,no_finance,in_use,unknown,unknown,H302,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R549,,R549,M29,750216,2002,unservicable,no_finance,in_store_for_allocation,unknown,solar,H302,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R550,,R550,M47,9401285,2010,awaiting_repair,needs_spare_parts,in_use,unknown,unknown,H303,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R551,,R551,M29,950196,2005,unservicable,no_finance,in_store_for_allocation,unknown,solar,H303,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R552,,R552,M47,9401275,2010,functioning,not_applicable,in_use,unknown,unknown,H304,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R553,,R553,M47,2212097,2006,functioning,not_applicable,in_use,unknown,unknown,H305,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R554,,R554,M47,9401266,2010,functioning,not_applicable,in_use,unknown,unknown,H306,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R555,,R555,M52,22400094,2000,functioning,not_applicable,in_use,unknown,unknown,H307,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R556,,R556,M58,9401234,2011,functioning,not_applicable,in_use,unknown,unknown,H405,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R557,,R557,M40,794861153,2008,functioning,not_applicable,in_use,unknown,solar,H406,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R558,,R558,M8,2205039,2003,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R559,,R559,M8,2205061,2003,unservicable,no_finance,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R560,,R560,M11,20004308926,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R561,,R561,M11,20011902050,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R562,,R562,M11,3613820,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R563,,R563,M11,20011901962,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R564,,R564,M11,3613825,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R565,,R565,M11,20011901979,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R566,,R566,M30,9402078,2011,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R567,,R567,M30,9402089,2011,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R568,,R568,M30,9402080,2011,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R569,,R569,M30,9402095,2011,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R570,,R570,M37,22120007,2000,functioning,not_applicable,in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R571,,R571,M37,22120005,2000,unservicable,no_finance,not_in_use,unknown,electricity,H340,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R572,,R572,M19,1,2008,functioning,not_applicable,in_use,unknown,electricity,H463,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R573,,R573,M19,C320,2002,functioning,not_applicable,in_use,unknown,electricity,H464,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R574,,R574,M5,9451933,2010,functioning,not_applicable,in_use,unknown,solar,H465,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R575,,R575,M52,22400138,2007,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H465,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R576,,R576,M52,22400057,2002,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H465,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R577,,R577,M19,119470,2009,functioning,not_applicable,in_use,unknown,electricity,H466,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R578,,R578,M58,7300256,2009,functioning,not_applicable,in_use,unknown,unknown,H473,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R579,,R579,M44,88909,2005,unservicable,needs_spare_parts,not_in_use,unknown,solar,H473,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R580,,R580,M54,80700018,2010,functioning,not_applicable,in_use,unknown,unknown,H474,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R581,,R581,M8,2215061,2006,functioning,not_applicable,in_use,unknown,electricity,H466,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R582,,R582,M11,20011902063,2000,functioning,not_applicable,in_use,unknown,electricity,H467,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R583,,R583,M41,20011901996,2005,functioning,not_applicable,in_use,unknown,electricity,H308,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R584,,R584,M31,3305,1999,functioning,not_applicable,in_use,unknown,unknown,H309,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R585,,R585,M61,9401226,2010,functioning,not_applicable,in_use,unknown,electricity,H310,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R586,,R586,M31,KA001,1998,functioning,not_applicable,not_in_use,unknown,unknown,H313,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R587,,R587,M65,52611872,2007,functioning,not_applicable,in_use,unknown,electricity,H314,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R588,,R588,M41,20011901944,2007,functioning,not_applicable,in_use,unknown,electricity,H314,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R589,,R589,M8,20011902049,2007,functioning,not_applicable,in_use,unknown,electricity,H314,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R590,,R590,M42,20001901938,2008,functioning,not_applicable,in_use,unknown,electricity,H314,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R591,,R591,M52,22400069,2004,functioning,not_applicable,in_use,unknown,unknown,H314,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R592,,R592,M52,2240069,2006,functioning,not_applicable,in_use,unknown,unknown,H314,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R593,,R593,M15,76281024,2002,functioning,not_applicable,in_use,unknown,electricity,H315,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R594,,R594,M47,2212187,2007,functioning,not_applicable,in_use,unknown,unknown,H316,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R595,,R595,M52,6480014,2008,functioning,not_applicable,in_use,unknown,unknown,H317,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R596,,R596,M25,3347,2006,awaiting_repair,needs_spare_parts,in_use,unknown,unknown,H318,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R597,,R597,M52,22400025,2006,functioning,not_applicable,in_use,unknown,unknown,H319,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R598,,R598,M15,20011902018,2004,functioning,not_applicable,in_use,unknown,electricity,H320,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R599,,R599,M47,,2212145,functioning,not_applicable,in_use,unknown,unknown,H321,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R600,,R600,M47,9601221,2005,functioning,not_applicable,in_use,unknown,unknown,H322,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R601,,R601,M52,22400164,2005,unservicable,dead,not_in_use,unknown,unknown,H323,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R602,,R602,M52,9401221,2006,functioning,not_applicable,in_use,unknown,unknown,H324,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R603,,R603,M15,20011902002,2000,functioning,not_applicable,in_use,unknown,electricity,H325,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R604,,R604,M47,9401253,2009,functioning,not_applicable,in_use,unknown,unknown,H326,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R605,,R605,M47,9431257,2004,awaiting_repair,no_fuel,in_use,unknown,unknown,H327,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R606,,R606,M66,83418941,2005,functioning,not_applicable,in_use,unknown,electricity,H328,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R607,,R607,M5,9431937,2010,functioning,not_applicable,in_use,unknown,solar,H328,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R608,,R608,M52,2,2008,functioning,not_applicable,in_use,unknown,unknown,H329,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R609,,R609,M47,9461030,2010,functioning,not_applicable,in_use,unknown,unknown,H330,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R610,,R610,M52,50900030,2005,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H331,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R611,,R611,M47,9401301,2010,functioning,not_applicable,in_use,unknown,unknown,H332,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R612,,R612,M52,22400038,2006,unservicable,no_fuel,in_use,unknown,unknown,H333,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R613,,R613,M49,327A50004,2007,functioning,not_applicable,in_use,unknown,solar,H334,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R614,,R614,M47,9401273,2010,unservicable,no_fuel,in_use,unknown,unknown,H335,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R615,,R615,M25,3193,1995,unservicable,no_fuel,in_use,unknown,unknown,H336,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R616,,R616,M47,9401306,2005,functioning,not_applicable,in_use,unknown,unknown,H337,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R617,,R617,M8,2205048,2005,functioning,not_applicable,in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R618,,R618,M11,20011901965,2004,functioning,not_applicable,in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R619,,R619,M11,20011901983,2004,functioning,dead,not_in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R620,,R620,M8,2205037,2005,functioning,not_applicable,in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R621,,R621,M11,20011901940,2004,functioning,not_applicable,in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R622,,R622,M11,2001192041,2004,functioning,not_applicable,in_use,unknown,electricity,H402,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R623,,R623,M11,20011901950,2004,functioning,not_applicable,in_use,unknown,electricity,H403,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R624,,R624,M19,1,1992,functioning,not_applicable,in_use,unknown,electricity,H404,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R625,,R625,M67,AE98280030,1998,functioning,not_applicable,in_use,unknown,electricity,H467,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R626,,R626,M8,2215085,2001,functioning,not_applicable,in_use,unknown,electricity,H468,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R627,,R627,M25,3257,2000,unservicable,needs_spare_parts,in_use,unknown,unknown,H468,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R628,,R628,M11,2.00E+11,2003,functioning,not_applicable,in_use,unknown,electricity,H468,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R629,,R629,M58,9420756,2010,functioning,not_applicable,in_use,unknown,unknown,H468,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R630,,R630,M58,9420835,2010,functioning,not_applicable,in_use,unknown,unknown,H468,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R631,,R631,M11,2001192085,2003,functioning,not_applicable,in_use,unknown,electricity,H468,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R632,,R632,M58,2212093,2009,functioning,not_applicable,in_use,unknown,unknown,H468,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R633,,R633,M5,9431942,2010,functioning,dead,in_use,unknown,solar,H469,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R634,,R634,M58,2212116,2009,unservicable,no_finance,not_in_use,unknown,unknown,H469,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
