_id,_form_id,facility_id,facility_name,admin_region,Location_accuracy,Location_altitude,Location_latitude,Location_longitude,facility_type,facility_ownership,facility_population,facility_coverage,storage_type,delivery_type,electricity_source,grid_power_availability,gas_availability,kerosene_availability,solar_suitable_climate,solar_suitable_site,climate_zone,vaccine_supply_interval,vaccine_reserve_stock_requirement,vaccine_supply_mode,distance_to_supply,contact_name,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
273,,1008-0025,Muluma Health Centre,Ntcheu,,,-14.71720176,34.63267339,community_hospital,faithbased,5267,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,19,CHRISTOPHER CHIZUNGUWIRE,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
274,,1008-0026,Mphepozinayi Dispensary,Ntcheu,,,-14.73323633,34.66051416,health_center,public,25741,100,delivery,both,none,none,not_available,unknown,no,yes,temperate,4,1,delivered,11,,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
275,,1008-0027,Masasa Dispensary,Ntcheu,,,-14.43062464,34.42167999,health_center,public,6380,100,delivery,both,none,none,irregular,available,yes,yes,temperate,5,1,both,57,CHISOMO KUNKUMBIRA,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
276,,1008-0028,Mlanda Health Centre,Ntcheu,,,-14.47614259,34.45914186,community_hospital,faithbased,7775,100,delivery,both,grid,more_than_16,unknown,not_available,yes,yes,temperate,4,1,delivered,57,TORIA HAUYA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
277,,1008-0029,Shapevally Health Centre,Ntcheu,,,-14.58979443,36.42403696,community_hospital,faithbased,23816,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,delivered,75,B. KAMCHEWERE,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
278,,1008-0030,Luzulu Health Centre,Ntcheu,,,-14.51506452,34.46497294,community_hospital,public,19902,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,54,STEWARO CHAIMA,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
279,,1008-0031,Lake View Health Centre,Ntcheu,,,-14.63945867,34.55282785,community_hospital,faithbased,7167,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,25,LIMBIKANI KATANGA,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
280,,1008-0032,Mlangeni Health Centre,Ntcheu,,,-14.67391708,34.53601448,community_hospital,public,6986,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,21,STIVEN CHANZI,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
281,,1008-0033,Ntcheu District Vaccine Store,Ntcheu,,,-14.81436529,34.63735666,regional_vaccine_store,public,471589,100,depot,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,120,RAMSY KASAMBA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
282,,1008-0034,Tsangano Health Centre,Ntcheu,,,-15.1711377,34.61021058,community_hospital,faithbased,24102,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,5,1,delivered,72,DAMALEKANI GWEDEZA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
283,,1008-0035,Biriwiri Health Centre,Ntcheu,,,-14.75804396,34.55693556,community_hospital,public,11296,100,delivery,both,grid,more_than_16,irregular,unknown,yes,yes,temperate,4,1,both,12,DOROTHY MPINGANJIRA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
284,,1008-0036,Chigodi Health Centre,Ntcheu,,,-14.48920921,34.54046788,community_hospital,faithbased,10888,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,56,ALFRED CHIDOKOWE,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
285,,1008-0037,Kasinje Health Centre,Ntcheu,,,-14.52067671,34.67570049,community_hospital,public,49866,100,delivery,both,none,none,not_available,available,yes,yes,temperate,5,1,delivered,81,C.S. KATHYOLE,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
286,,1008-0038,Ntonda Community Hospital,Ntcheu,,,-15.01786297,34.75185099,hospital,faithbased,10369,10,delivery,both,grid,more_than_16,not_available,irregular,yes,yes,temperate,4,1,delivered,20,BOSTON GONANI,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
287,,1009-0002,Chambo,Chitipa,,,-9.94115074,33.39738723,community_hospital,faithbased,14603,100,delivery,both,none,none,not_available,not_available,no,yes,temperate,4,1,both,42,BOYCE NYIRONGO,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
288,,1009-0003,Wenya,Chitipa,,,-10.11018366,33.5628694,community_hospital,public,12178,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,82,JOHN MBENE,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
289,,1009-0004,Kavukuku,Chitipa,,,-10.27235667,33.57092515,dispensary,public,3243,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,28,L.W. MWAKALAGHO,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
290,,1009-0005,Mahowe,Chitipa,,,-10.18045772,33.68964828,dispensary,public,2264,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,32,VINCENT NG'AMBI,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
291,,1009-0006,Kopakopa,Chitipa,,,-10.13464083,33.70275776,dispensary,public,2961,100,delivery,both,none,none,available,not_available,yes,no,temperate,4,1,both,36,FREEMAN MLAMBIA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
292,,1009-0007,Nthalire,Chitipa,,,-10.25581655,33.64282205,community_hospital,public,29767,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,129,TELEZA SINGINI,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
293,,1009-0008,Therere,Chitipa,,,-10.41496643,33.6624586,dispensary,public,2333,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,11,B.L.SIMWELA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
294,,1009-0009,Kameme,Chitipa,,,-9.541585832,33.13059279,community_hospital,public,21456,100,delivery,both,none,none,irregular,not_available,no,yes,temperate,4,1,both,46,WILLIAMS NYIRONGO,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
295,,1009-0010,Ipula,Chitipa,,,-9.602749576,33.04994258,dispensary,public,1025,100,delivery,both,none,none,irregular,not_available,yes,yes,temperate,4,1,both,13,VINCENT NG'AMBI,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
296,,1009-0011,Ipenza,Chitipa,,,-9.480268303,33.11245818,dispensary,public,3276,100,delivery,both,none,none,irregular,not_available,yes,yes,temperate,4,1,both,7,K.V.C. FWETA,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
297,,1009-0012,Titi,Chitipa,,,-9.41463715,33.03320096,dispensary,public,3278,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,30,T.MOYO,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
298,,1009-0013,Nkhanile,Chitipa,,,-9.45542048,32.96686801,dispensary,public,1761,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,28,T. MOYO,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
299,,1009-0014,Kasisi,Chitipa,,,-9.575334174,33.20151268,dispensary,public,2064,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,30,VILLINGSTONE KASENGU,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
300,,1009-0015,Nkhangwa,Chitipa,,,-9.564198372,33.25872358,dispensary,public,2250,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,10,ABEL G.M.MUNTHALI,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
301,,1009-0016,Bupighu,Chitipa,,,-9.506205429,33.34086952,dispensary,public,3745,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,17,DENIS SILUNGWE,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
302,,1009-0017,Kapenda,Chitipa,,,-9.491160484,33.2485012,community_hospital,public,19081,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,33,WILLARD MBEYE,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
303,,1009-0018,Ifumbo,Chitipa,,,-9.601561574,33.40148645,community_hospital,public,7091,100,delivery,both,none,none,available,not_available,no,yes,temperate,4,1,collected,29,JACK MKHALA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
304,,1009-0019,Kaseye,Chitipa,,,-9.663928564,33.37316676,hospital,faithbased,15077,10,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,16,AUSTIN MTAMBO,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
305,,1009-0020,Sokola,Chitipa,,,-9.720027519,33.5833358,dispensary,public,1583,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,16,LIANT FUMBO,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
306,,1009-0021,Musumbe,Chitipa,,,-9.748465645,33.67491086,dispensary,public,1680,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,33,A. BUKOBWAMBEBA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
307,,1009-0022,Itulo,Chitipa,,,-9.675202103,33.59499857,dispensary,public,1243,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,15,M. MOGHA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
308,,1009-0023,Misuku,Chitipa,,,-9.677033186,33.52000197,community_hospital,public,25901,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,collected,75,JOHN SINGOGO,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
309,,1009-0024,Kapoka,Chitipa,,,-9.7780099,33.45299469,dispensary,public,2793,100,delivery,both,grid,more_than_16,available,not_available,yes,yes,temperate,4,1,collected,25,SOCRATES MWENITETE,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
310,,1009-0025,Chisenga,Chitipa,,,-9.96319302,33.38877418,dispensary,public,2286,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,101,H.NDHOVU,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
311,,1009-0026,Chitipa District Vaccine Store,Chitipa,,,-9.698985861,33.26580915,regional_vaccine_store,public,198541,100,depot,none,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,collected,305,CHARLES MUSYANI,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
312,,1009-0027,Chitipa District Hospital,Chitipa,,,-9.698985861,33.26580915,central_hospital,public,49634,10,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,collected,320,CHARLES MUSYANI,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
313,,1010-0000,Karonga District Hospital,Karonga,,,-9.952275175,33.91070786,central_hospital,public,38552,10,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,collected,210,H. MILANZI,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
314,,1010-0001,Karonga District Vaccine Store,Karonga,,,-9.952275175,33.91070786,regional_vaccine_store,public,297694,100,depot,none,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,collected,250,H.A. MILANZIE,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
315,,1010-0002,Wiliro,Karonga,,,-9.890448973,33.61331338,community_hospital,public,7318,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,51,BENIDICTO ZUZE,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
316,,1010-0003,Vilaule,Karonga,,,-9.942004139,33.77313007,dispensary,public,2017,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,28,W. NYASULU,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
317,,1010-0004,Mpata,Karonga,,,-9.957958252,33.81466568,community_hospital,public,3368,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,collected,30,AARON NYIRENDA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
318,,1010-0005,Lupembe,Karonga,,,-10.06346249,33.98720286,community_hospital,public,10584,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,delivered,20,MICHAEL MULAMBIA,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
319,,1010-0006,Mlare,Karonga,,,-10.17033215,34.03515883,community_hospital,public,11840,100,delivery,both,grid,more_than_16,available,not_available,yes,yes,temperate,4,1,both,34,ENWOOD CHIHANA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
320,,1010-0007,Nyungwe,Karonga,,,-10.28277728,34.10786767,community_hospital,public,16437,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,53,AARON BANDA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
321,,1010-0008,Wovwe Scheme,Karonga,,,-10.32961218,34.10986688,dispensary,public,6945,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,both,8,PRECIOUS NDOVIE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
322,,1010-0009,Tilora,Karonga,,,-10.32670639,34.17460273,dispensary,public,14437,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,60,PENJANI KAWONGA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
323,,1010-0010,Chilumba Garrison,Karonga,,,-10.38748369,34.20814852,community_hospital,private,4543,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,67,DANWIK CHIMATIYO,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
324,,1010-0011,St Annes,Karonga,,,-10.40892827,34.21163803,community_hospital,faithbased,5985,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,69,BRENDA NYIRONGO,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
325,,1010-0012,Chilumba Rural Hospital,Karonga,,,-10.42941181,34.25092343,district_hospital,public,18411,10,delivery,static,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,delivered,72,R. MKALIRA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
326,,1010-0013,Kasoba,Karonga,,,-9.871073287,33.86959953,community_hospital,public,22074,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,delivered,12,ADAMSON MWALUGHALI,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
327,,1010-0014,Lupaso,Karonga,,,-9.92745957,33.85231681,dispensary,public,6596,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,13,GERALD GONDWE,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
328,,1010-0015,Kaporo,Karonga,,,-9.764807821,33.87398104,district_hospital,public,48358,10,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,both,20,B. Z. MOYO,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
329,,1010-0016,Chikutu,Karonga,,,-9.771469659,33.73374686,dispensary,public,4224,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,23,B. MOYO,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
330,,1010-0017,Atupele,Karonga,,,-9.73303972,33.83688674,hospital,faithbased,2224,10,delivery,both,grid,8_to_16,irregular,not_available,yes,yes,temperate,4,1,delivered,27,B.Z. MOYO,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
331,,1010-0018,Iponga,Karonga,,,-9.643421475,33.81166557,community_hospital,public,19411,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,delivered,32,VINCENT MBWAGHA,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
332,,1010-0019,Songwe Border,Karonga,,,-9.588862206,33.77494004,dispensary,public,4914,100,delivery,both,grid,more_than_16,irregular,not_available,yes,yes,temperate,4,1,delivered,45,OSMAN KAIRA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
333,,1010-0020,Ngana,Karonga,,,-9.617559419,33.69828962,community_hospital,public,3443,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,39,Y.E. KAYANGE,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
334,,1010-0021,Fulirwa,Karonga,,,-10.445083,34.11137977,community_hospital,public,40700,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,94,JAMES MOYO,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
335,,1010-0022,Hara,Karonga,,,-10.48613144,34.16841997,community_hospital,public,8775,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,88,MCWELLS GONDWE,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
336,,1010-0023,Sangilo,Karonga,,,-10.51343647,34.21270146,community_hospital,faithbased,10897,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,89,PIRIRA MHANGO,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
337,,1010-0024,Lwezga,Karonga,,,-10.56416631,34.17870258,community_hospital,faithbased,2480,100,delivery,both,none,none,available,not_available,yes,yes,temperate,4,1,delivered,94,MR. NGWILA,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
338,,1011-0000,St Peters Hospital,Likoma,,,-12.0650085,34.73650019,rural_hospital,faithbased,7072,10,delivery,both,grid,8_to_16,unknown,unknown,yes,yes,temperate,4,1,collected,120,BENJAMIN CHITUKWI,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
339,,1011-0001,Chizumulu Health Centre,Likoma,,,-12.02934403,34.62443366,community_hospital,public,3006,100,delivery,both,grid,8_to_16,not_available,unknown,yes,yes,temperate,4,1,collected,25,PATRICK MALUWA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
340,,1012-0000,Regional Vaccine Store,Mziba North,,,-11.46250966,34.02272403,national_vaccine_store,public,1871053,100,depot,none,grid,more_than_16,not_available,not_available,yes,yes,temperate,12,3,collected,355,T.MUSHANI,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
341,,1012-0004,St Jonns Hospital,Mziba North,,,-11.44955574,34.0267933,rural_hospital,faithbased,37920,10,delivery,both,grid,more_than_16,unknown,unknown,yes,yes,temperate,4,1,collected,3,EVELYN BANDA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
342,,1012-0005,Banja La Mtsogolo Mzuzu,Mziba North,,,-11.45336529,34.01566024,community_hospital,private,56000,100,delivery,none,grid,more_than_16,unknown,unknown,yes,yes,temperate,4,1,both,3,ESTER BANDA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
343,,1012-0006,Mzuzu Central Hospital,Mziba North,,,-11.425195,33.99548648,district_vaccine_store,public,56000,10,delivery,static,grid,more_than_16,unknown,unknown,yes,yes,temperate,4,1,collected,5,O T NYIRENDA,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
344,,1012-0007,Masm Mzuzu,Mziba North,,,-11.46883915,33.99396145,community_hospital,private,9400,100,delivery,none,grid,more_than_16,unknown,unknown,yes,yes,temperate,4,1,collected,4,GRACE MWAFULIRWA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
345,,1012-0008,Ekwendeni Mission Hospital,Mziba North,,,-11.36881269,33.88277134,rural_hospital,faithbased,55000,10,delivery,both,grid,more_than_16,unknown,unknown,yes,yes,temperate,4,1,delivered,15,B MFUNE,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
346,,1012-0009,Nkholongo Health Centre,Mziba North,,,-11.38734475,33.98425616,community_hospital,faithbased,9929,100,delivery,both,none,none,not_available,not_available,yes,yes,temperate,4,1,delivered,10,TOBIAS KAMANGA,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
