_conflict_type,_default_access,_form_id,_group_modify,_group_privileged,_group_read_only,_id,_locale,_row_etag,_row_owner,_savepoint_creator,_savepoint_timestamp,_savepoint_type,_sync_state,facility_row_id,functional_status,maintenance_priority,model_row_id,power_source,reason_not_working,refrigerator_id,tracking_id,utilization,voltage_regulator,year_installed
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R164,default,uuid:99feb13a-54b7-4c2d-bb8e-048d1c27d7a5,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H246,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R164,7628,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R163,default,uuid:9c949163-b5b4-42e1-b320-b601ce6a33d5,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H246,functioning,not_applicable,M53,unknown,"[""not_applicable""]",R163,22500159,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R566,default,uuid:891e13ec-7bf8-415d-8d19-025eb530c292,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H340,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R566,9402078,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R565,default,uuid:468649ef-f39e-4160-9fc6-025c1b873777,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R565,20011901979,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R564,default,uuid:22bc1c8c-1bc6-46bf-9bc7-a92f46a82800,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R564,3613825,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R563,default,uuid:f67aca97-8ded-4767-861b-ae741dd64aa1,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R563,20011901962,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R569,default,uuid:c72786b1-cea8-4352-889e-19e1ce6499cc,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H340,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R569,9402095,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R568,default,uuid:8716b0c3-f408-47ff-8200-551e61b5de8b,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H340,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R568,9402080,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R567,default,uuid:8c040906-b5b8-4af5-9039-702b6adb26be,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H340,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R567,9402089,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R572,default,uuid:67ac1ab2-d6ec-41ec-95a1-a0cd1058ae2b,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H463,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R572,1,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R573,default,uuid:e092ae63-9fbe-415e-891c-ba13eabd46ee,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H464,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R573,C320,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R570,default,uuid:9eea58f0-8fc2-4e37-9dee-50a807bd5796,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H340,functioning,not_applicable,M37,electricity,"[""not_applicable""]",R570,22120007,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R571,default,uuid:6eb25e01-b77c-4226-8937-99ed2df95ac7,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H340,not_functioning,low,M37,electricity,"[""lack_of_tech_availability""]",R571,22120005,installed_not_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R88,default,uuid:b5841e81-07f6-455b-b332-a21224fe5d40,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H248,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R88,AE98130041,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R158,default,uuid:10c24630-37db-486c-b540-518adc2bf29b,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H243,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R158,4900025,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R89,default,uuid:45bc1be0-1670-40f0-86cd-53999459df1a,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H248,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R89,20011901987,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R159,default,uuid:dd235568-a63e-4de7-bd28-d49e2e416775,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H243,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R159,328A50044,not_installed_waiting_for_installation,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R86,default,uuid:e24ec118-8318-40a6-8dfb-b217cbee218a,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H280,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R86,9401293,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R156,default,uuid:08f1f2d7-dce0-4473-8084-1322652af5c4,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H241,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R156,22400050,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R87,default,uuid:19196d53-2206-4b60-a11b-e5056ef81b54,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H248,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R87,2215050,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R157,default,uuid:a58229e5-e524-4a8c-9028-ba54a80fc178,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H242,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R157,A005180545,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R90,default,uuid:a8f7d538-8328-4aa5-afb5-a96c1939a124,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H282,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R90,50900049,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R171,default,uuid:467636a2-3449-415b-9f22-55e63cab4471,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H650,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R171,9401278,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R170,default,uuid:656ceb40-cfab-4d8a-8351-2ceefd73e42e,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H649,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R170,327A50020,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R92,default,uuid:7b90089b-80ed-4e18-b7b6-2629c12ce906,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H284,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R92,950245,installed_not_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R173,default,uuid:da83efd2-657b-43b8-9ecd-8063049e693a,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H652,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R173,20011901968,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R91,default,uuid:2b16fae1-dace-4075-8b65-e796bb38a69c,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H283,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R91,22500150,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R172,default,uuid:54854c24-feeb-466c-9052-b6a3bd70c201,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H651,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R172,2212080,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R94,default,uuid:44bbc50f-bd07-4279-8101-5ebf7bfa0592,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H285,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R94,22500141,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R175,default,uuid:dcccadea-3939-475b-a58f-d01bffbb5446,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H653,not_functioning,medium,M5,solar,"[""needs_spare_parts""]",R175,9431917,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R93,default,uuid:52d17015-1191-40e9-bc4b-504c2b06a21f,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H284,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R93,222000171,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R174,default,uuid:d85a4262-2883-41d3-9dbd-3c5c20f42ab1,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H653,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R174,20011902075,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R96,default,uuid:915b47c9-52db-47df-9179-42fe4f095a32,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H286,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R96,22500069,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R177,default,uuid:1f319f83-af2b-47cb-8bcb-b377f4416821,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H654,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R177,20011901953,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R95,default,uuid:e8fc91ff-588c-4f8f-ba74-889c346cdff9,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H285,not_functioning,medium,M26,solar,"[""needs_spare_parts""]",R95,328A50073,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R176,default,uuid:075b81ae-63b4-4ee6-a539-204fed02100d,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H654,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R176,BT005,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R553,default,uuid:5dee059d-7b79-4caf-ae4d-13f9341b26b2,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H305,functioning,not_applicable,M47,unknown,"[""not_applicable""]",R553,2212097,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R552,default,uuid:07385d4f-bb3c-4db2-bb64-9997a7e2d4ff,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H304,functioning,not_applicable,M47,unknown,"[""not_applicable""]",R552,9401275,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R555,default,uuid:b279a78b-e68b-4ab3-84d9-1773a7f58382,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H307,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R555,22400094,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R554,default,uuid:101c1c94-8ae8-4862-8d56-b5587469b241,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H306,functioning,not_applicable,M47,unknown,"[""not_applicable""]",R554,9401266,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R559,default,uuid:755de487-96aa-4e78-9e18-23f32aae05f3,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H340,not_functioning,low,M8,electricity,"[""lack_of_tech_availability""]",R559,2205061,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R558,default,uuid:13a4c532-f79a-4d1d-844d-0e6b19dca2ae,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H340,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R558,2205039,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R560,default,uuid:ddec2534-6bb4-4793-80bd-b43603f23e7f,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R560,20004308926,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R561,default,uuid:4d6c2c65-2c7b-4122-ab50-a67558f4b019,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R561,20011902050,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R562,default,uuid:6ef7ab13-6ad1-43ef-8c7c-663d0843fcb2,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H340,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R562,3613820,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R97,default,uuid:05025427-8d19-4e5f-be2e-6563a8a032df,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H92,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R97,9431920,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R167,default,uuid:45eca219-90ed-491b-a613-dc5157471064,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H648,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R167,20011902039,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R98,default,uuid:de7ffc99-1730-4f0f-84dc-8a27a9383175,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H92,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R98,20011902026,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R168,default,uuid:1070527e-da3d-494d-9c40-d68aad189154,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H648,not_functioning,medium,M19,electricity,"[""needs_spare_parts""]",R168,BT002,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_EAST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R99,default,uuid:bacc365e-ac13-42c2-b971-92fbe908d7b1,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H92,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R99,2205080,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R169,default,uuid:0db642b0-478e-4668-a173-ad3d079d68dd,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H649,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R169,9431913,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R63,default,uuid:ec2a862c-085c-4a20-9784-8277c49b715c,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H265,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R63,950247,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R188,default,uuid:42d96a77-93c9-4eb7-88da-7890892b84af,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R188,20011901952,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R62,default,uuid:dc258ec8-0718-46a0-962c-0a4652ba48e9,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H264,functioning,not_applicable,M57,unknown,"[""not_applicable""]",R62,10831,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R187,default,uuid:1ded5138-b244-4b28-89cd-bdd5a30be174,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R187,20011902007,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R61,default,uuid:ce543c41-4876-47ed-ab82-9f1ddceca3c1,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H263,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R61,22500203,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R186,default,uuid:e01a6109-f934-4c1f-8fd9-f1d58b2f60fc,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R186,20004308925,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R60,default,uuid:182a104d-fa88-4d4c-91a7-0ff0ec773114,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H262,functioning,not_applicable,M25,unknown,"[""not_applicable""]",R60,10832,installed_in_use,unknown,2002
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R185,default,uuid:78afe71f-62d8-42a0-ad6e-cf0eb2fe6b03,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H644,not_functioning,medium,M11,electricity,"[""needs_spare_parts""]",R185,2004308901,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R184,default,uuid:fa50598b-8108-499a-808f-0ec8f699cc04,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R184,20011902037,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R183,default,uuid:a8ccf860-b9b0-4442-b7b3-c38e1a36d334,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R183,20011901948,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R182,default,uuid:b223ac76-0d45-4fa8-944c-3b72fc5f3de8,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R182,20011304525,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R181,default,uuid:b4aa1d8f-4671-4b37-912f-66f7c81b112e,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H644,functioning,not_applicable,M14,electricity,"[""not_applicable""]",R181,83419011,installed_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R180,default,uuid:60d9583a-0621-4706-9dc7-cf4af8bc683c,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H644,not_functioning,high,M19,electricity,"[""lack_of_power""]",R180,3172,installed_not_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R589,default,uuid:ddbfe57a-2b54-4a8f-8be7-a1f90891acef,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H313,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R589,20011902049,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R588,default,uuid:354e2c6e-f0d9-4fd0-a53e-764a41d02045,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H313,functioning,not_applicable,M41,electricity,"[""not_applicable""]",R588,20011901944,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R587,default,uuid:e57e3ab9-08ec-4356-9103-08cac9f035ef,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H313,functioning,not_applicable,M65,electricity,"[""not_applicable""]",R587,52611872,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R586,default,uuid:51ed88bc-3035-4adf-bfc0-83b5456c47a6,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H313,functioning,not_applicable,M31,unknown,"[""not_applicable""]",R586,KA001,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R585,default,uuid:c8b191e4-a662-4e88-87e0-7775b9908982,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H310,functioning,not_applicable,M61,electricity,"[""not_applicable""]",R585,9401226,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R594,default,uuid:371a18bf-99f3-4757-bb1e-dc99171fc45f,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H316,functioning,not_applicable,M47,unknown,"[""not_applicable""]",R594,2212187,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R595,default,uuid:068cebd9-15c4-4068-aa71-4b0d77b6874f,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H317,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R595,6480014,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R592,default,uuid:6eaf5706-232d-48b3-81b7-ea204785a40c,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H313,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R592,2240069,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R593,default,uuid:bcc2b996-3a23-4170-bdb1-42f695c50772,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H315,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R593,76281024,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R590,default,uuid:ba1180e4-aa29-4125-b8d5-09cd7c5106d6,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H313,functioning,not_applicable,M42,electricity,"[""not_applicable""]",R590,20001901938,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R591,default,uuid:6fb4d966-8b99-46c9-be13-046894d0aad2,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H313,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R591,22400069,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R68,default,uuid:5d317cdc-13bd-4a8f-9745-2b71f7e43602,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H268,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R68,9460337,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R69,default,uuid:a56714cd-5237-4476-b22d-65abf5de5dd4,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H268,functioning,not_applicable,M25,unknown,"[""not_applicable""]",R69,3344,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R64,default,uuid:5dbd6881-057d-4a44-bed8-3205e9b0adee,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H265,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R64,9420750,installed_in_use,unknown,2016
