Location_accuracy,Location_altitude,Location_latitude,Location_longitude,_default_access,_group_modify,_group_privileged,_group_read_only,_id,admin_region_id,catchment_population,contact_name,contact_phone_number,contact_title,distance_to_supply,electricity_source,facility_id,facility_name,facility_ownership,facility_type,fuel_availability,grid_power_availability,"immunization_services_offered",number_of_cold_boxes,number_of_fs_cold_boxes,"number_of_fs_vaccine_carriers","number_of_vaccine_carriers",vaccine_supply_interval,vaccine_supply_mode
0.0,0.0,-15.223858,35.203007,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H482,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",8849,"FREDRICK MAILOSI",,,27.0,none,1017-0007,"Gawanani Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-15.2089815,35.35241,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H626,"b3c456f7-a4aa-4ee0-b287-e6233e68acb4",11121,"A. MULOTIWA",,,30.0,grid,1021-0023,"St Lukes",faithbased,rural_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-15.203889,34.84688,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H262,"8192255f-15ce-44ff-9c26-e151b5abc67d",6440,"DAVID GA BLIERE LAMBOLEN",,,76.0,none,1008-0014,"Machereza Health Post",public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-15.202404,35.42132,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H479,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",24111,"AMAN USMAN",,,49.0,grid,1017-0004,Chamba,public,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-15.177478,35.2955,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H509,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",16558,"FLOSSY MAKIRIKA",,,19.0,grid,1017-0034,"Machinga Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-15.171138,34.61021,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H282,"8192255f-15ce-44ff-9c26-e151b5abc67d",24102,"DAMALEKANI GWEDEZA",,,72.0,grid,1008-0034,"Tsangano Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,5,delivered
0.0,0.0,-15.169891,35.072468,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H460,"993d4816-841d-4129-913d-12326ebad5a0",14872,"LESTER P.KASOMALE",,,40.0,grid,1016-0003,"Utale  2",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-15.148869,35.518696,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H480,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",18347,"NELSON KAMBONA",,,49.0,none,1017-0005,Mposa,faithbased,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-15.107521,34.828716,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H264,"8192255f-15ce-44ff-9c26-e151b5abc67d",1400,"LISTEN JASTEN",,,57.0,none,1008-0016,"Likudzi Health Post",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.1027775,35.13693,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H459,"993d4816-841d-4129-913d-12326ebad5a0",9980,"A .MDOKA",,,10.0,none,1016-0002,Dziwe,public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-15.102648,34.66763,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H269,"8192255f-15ce-44ff-9c26-e151b5abc67d",7166,"FRACKSON E. MADZIAKATAYIKA",,,69.0,none,1008-0021,"Matanda Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-15.080712,34.780567,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H263,"8192255f-15ce-44ff-9c26-e151b5abc67d",4800,"L. JUSTEN",,,48.0,none,1008-0015,"Namisu Health Centre",public,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-15.079935,35.496487,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H487,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",11211,"FELIX PHIRI",,,10.0,none,1017-0012,"Zumulu Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-15.079562,34.59003,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H268,"8192255f-15ce-44ff-9c26-e151b5abc67d",7480,"BONIFACE MANGANI",,,65.0,none,1008-0020,"Doviko Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.075841,34.85713,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H261,"8192255f-15ce-44ff-9c26-e151b5abc67d",12805,"ALINAFE GOLOMBE",,,58.0,grid,1008-0013,"Senzani Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-15.064841,35.09286,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H473,"993d4816-841d-4129-913d-12326ebad5a0",16899,"MAXWELL KADZILAWE",,,16.0,none,1016-0016,Kwitanda,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.062297,35.22619,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H476,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",532784,"L.M. NAMANULI",,,120.0,grid,1017-0001,"Machinga District Vaccine Store",public,regional_vaccine_store,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-15.054866,34.922276,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H464,"993d4816-841d-4129-913d-12326ebad5a0",24479,"FATIMA RENSO",,,15.0,grid,1016-0007,Kankao,faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-15.050723,35.392204,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H508,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",12635,"LEMAN WAYESI",,,21.0,none,1017-0033,"Molipa Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-15.019089,35.477097,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H488,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",16959,BESTONE,,,30.0,grid,1017-0013,"Mlomba Health Centre",public,community_hospital,,fewer_than_4,both,0,0,0,0,4,both
0.0,0.0,-15.018619,35.076504,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H474,"993d4816-841d-4129-913d-12326ebad5a0",12730,"W.E. MUHAMA",,,11.0,none,1016-0017,Chendausiku,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.017863,34.75185,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H286,"8192255f-15ce-44ff-9c26-e151b5abc67d",10369,"BOSTON GONANI",,,20.0,grid,1008-0038,"Ntonda Community Hospital",faithbased,hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-15.00548,34.859104,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H259,"8192255f-15ce-44ff-9c26-e151b5abc67d",5921,"PATRICK KABAMBE",,,46.0,none,1008-0011,"Manjawira Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.0021515,34.769974,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H257,"8192255f-15ce-44ff-9c26-e151b5abc67d",11598,"FRANCIS BINGALASON",,,35.0,none,1008-0009,"Kapeni Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-15.000684,35.190033,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H470,"993d4816-841d-4129-913d-12326ebad5a0",28002,"FEBBIE TAULO",,,28.0,grid,1016-0013,Namanolo,public,community_hospital,,8_to_16,both,0,0,0,0,4,delivered
0.0,0.0,-14.996305,34.827003,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H260,"8192255f-15ce-44ff-9c26-e151b5abc67d",4832,"CLEMENT MAFULA",,,58.0,grid,1008-0012,"Sister Tereza Community Hospital",faithbased,hospital,,more_than_16,both,0,0,0,0,5,delivered
0.0,0.0,-14.995194,35.573166,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H504,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",10464,"MC LAWRENCE JONNAS",,,46.0,none,1017-0029,"Ntholowa Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.994775,35.4948,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H498,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",37096,"EDWARD GONDWE",,,62.0,grid,1017-0023,"Nsanama Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-14.984368,34.950027,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H468,"993d4816-841d-4129-913d-12326ebad5a0",349121,"MC NEIL MALUNGA",,,127.0,grid,1016-0011,Balaka,public,regional_vaccine_store,,more_than_16,static,0,0,0,0,4,collected
0.0,0.0,-14.975498,35.876408,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H501,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",14407,"JIMMY NYALAPA",,,38.0,none,1017-0026,"Nayuchi Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-14.975487,35.603886,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H503,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",12049,"JAMES CHIKAONDA",,,15.0,none,1017-0028,"Mbanira Health Post",public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-14.968737,35.457596,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H491,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",15659,"MOFOLO SALIKUCHEPA",,,13.0,none,1017-0016,"Chisuwi Health Post",public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-14.964804,35.679325,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H499,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",28987,"IGNASIO SILLAH",,,130.0,none,1017-0024,"Namanja Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.959272,35.790344,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H500,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",4800,"MIKE MPANDO",,,7.0,none,1017-0025,"Likhonyowa Health Post",public,dispensary,,none,both,0,0,0,0,4,both
0.0,0.0,-14.945672,34.642197,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H250,"8192255f-15ce-44ff-9c26-e151b5abc67d",4457,"ROBERT MAKHAMBERA",,,23.0,none,1008-0002,"Dzonzi Mvai Dispensary",public,health_center,,none,both,0,0,0,0,6,both
0.0,0.0,-14.941618,35.61373,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H502,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",6764,"HENRY ALFANDIKA",,,7.0,none,1017-0027,"Chapusa Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-14.933916,34.87345,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H266,"8192255f-15ce-44ff-9c26-e151b5abc67d",28161,"M. H. KANGUWO",,,14.0,grid,1008-0018,"Nsiyaludzu Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.929642,35.184933,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H472,"993d4816-841d-4129-913d-12326ebad5a0",26350,"ELLA WELLOS",,,40.0,none,1016-0015,Mwima,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.916457,35.65092,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H497,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",10562,"ISAAC MPONDA",,,97.0,none,1017-0022,"Chitundu Health Post",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.910665,35.05349,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H465,"993d4816-841d-4129-913d-12326ebad5a0",48960,"ALI MAKWINJA",,,7.0,grid,1016-0008,Mbera,public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-14.899799,34.731228,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H256,"8192255f-15ce-44ff-9c26-e151b5abc67d",10999,"JONAH J.L. CHILEWANI",,,15.0,none,1008-0008,"Champiti Health Centre",public,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-14.8908415,34.58522,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H265,"8192255f-15ce-44ff-9c26-e151b5abc67d",10813,"LEYA BANDA",,,24.0,none,1008-0017,"Nzama Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-14.889306,35.478104,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H505,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",9323,"JAMBO KAMWANA",,,1.0,none,1017-0030,"Mbonechera Dispensary",public,health_center,,none,both,0,0,0,0,4,collected
0.0,0.0,-14.88197,35.483112,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H477,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",18560,"FASHION MOLLEN",,,58.0,grid,1017-0002,"Namandanje Parish Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.868264,35.52952,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H478,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",38000,"ALEX MAFERANO",,,50.0,grid,1017-0003,Ntaja,public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.862078,35.176876,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H469,"993d4816-841d-4129-913d-12326ebad5a0",15351,"MEXTON MANYOZO",,,57.0,grid,1016-0012,Ulongwe,faithbased,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-14.8616705,34.751263,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H251,"8192255f-15ce-44ff-9c26-e151b5abc67d",20120,"DAVE PATSANJE",,,16.0,grid,1008-0003,"Nsipe Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-14.855427,35.6855,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H486,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",27468,"ACID C. AJIDA",,,120.0,none,1017-0011,Chipolonga,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.854774,35.57207,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H496,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",23027,"NYSON KAPITE",,,70.0,none,1017-0021,"Kawinga Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-14.8517275,35.225487,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H471,"993d4816-841d-4129-913d-12326ebad5a0",13866,"EULALIA LIKAMBALE",,,96.0,none,1016-0014,Nandumbo,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.842729,35.170673,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H466,"993d4816-841d-4129-913d-12326ebad5a0",42628,"CHRISTINA CHIPUTULA",,,40.0,grid,1016-0009,Kalembo,public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-14.822158,34.85059,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H254,"8192255f-15ce-44ff-9c26-e151b5abc67d",43789,"ROSE R. MORRIS",,,42.0,none,1008-0006,"Bilira Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.814365,34.637356,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H248,"8192255f-15ce-44ff-9c26-e151b5abc67d",33567,"R. FELESI",,,0.02,grid,1008-0000,"Ntcheu  Hospital",public,central_hospital,,more_than_16,both,0,0,0,0,2,collected
0.0,0.0,-14.80508,34.73525,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H252,"8192255f-15ce-44ff-9c26-e151b5abc67d",30405,"THANDIE MTALIMANJA",,,12.0,none,1008-0004,"Dzunje Health Centre",public,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-14.7965765,34.648945,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H249,"8192255f-15ce-44ff-9c26-e151b5abc67d",5840,"E. CHIKOTI",,,5.0,grid,1008-0001,"Chiole Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-14.791414,35.43656,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H506,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",20205,"ENOCK MDALA",,,62.0,none,1017-0031,"Mangamba Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.783094,34.9985,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H547,"9acab085-65c0-4710-9b11-e40220037e18",9084,"DAVID MALANGE",,,74.0,grid,1018-0037,Kapale,faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-14.774926,35.43827,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H521,"9acab085-65c0-4710-9b11-e40220037e18",32000,"CEADRECK SOKOLUKU",,,65.0,none,1018-0011,Chiunda,public,health_center,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.772884,35.606125,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H490,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",23597,"ROSE MUKWIKWI",,,86.0,none,1017-0015,"Mpiri Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.770171,34.90674,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H253,"8192255f-15ce-44ff-9c26-e151b5abc67d",15592,"ROSE KAKHOME",,,50.0,none,1008-0005,"Chikande Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.764639,35.668427,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H485,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",72186,"ZUZE STEVEN",,,92.0,grid,1017-0010,"Chikweo Health Centre",public,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-14.758044,34.556934,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H283,"8192255f-15ce-44ff-9c26-e151b5abc67d",11296,"DOROTHY MPINGANJIRA",,,12.0,grid,1008-0035,"Biriwiri Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.754097,35.342777,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H507,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",4455,"MOSES J. MPHATSO",,,15.0,none,1017-0032,"Chikuluma Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-14.752504,35.111416,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H541,"9acab085-65c0-4710-9b11-e40220037e18",7136,"GILBART ISSAH",,,66.0,none,1018-0031,"Mwatakata Health Centre",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.743781,35.187607,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H548,"9acab085-65c0-4710-9b11-e40220037e18",18761,"JULIA MASAUKO",,,48.0,none,1018-0038,Chalopa,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.740523,35.565277,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H489,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",17736,"ALFRED MDOKA",,,78.0,grid,1017-0014,"Nainunje Health Centre",public,community_hospital,,8_to_16,both,0,0,0,0,4,both
0.0,0.0,-14.733236,34.660515,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H274,"8192255f-15ce-44ff-9c26-e151b5abc67d",25741,,,,11.0,none,1008-0026,"Mphepozinayi Dispensary",public,health_center,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.717202,34.632675,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H273,"8192255f-15ce-44ff-9c26-e151b5abc67d",5267,"CHRISTOPHER CHIZUNGUWIRE",,,19.0,none,1008-0025,"Muluma Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.7117405,35.497623,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H524,"9acab085-65c0-4710-9b11-e40220037e18",18717,"MATHEWS CHITAWO",,,165.0,none,1018-0014,Mbalama,public,dispensary,,none,none,0,0,0,0,4,delivered
0.0,0.0,-14.707036,35.801548,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H483,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",33097,"LAMECK MALIWATA",,,101.0,none,1017-0008,"Ngokwe Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.70021,34.973255,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H546,"9acab085-65c0-4710-9b11-e40220037e18",31588,"E MWALE/ THANDIWE CHINZINGA",,,62.0,none,1018-0036,"Chilipa Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.696346,34.589073,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H272,"8192255f-15ce-44ff-9c26-e151b5abc67d",12250,"DAMBOMANUEL DICKSON",,,25.0,none,1008-0024,"Gowa Health Centre",faithbased,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-14.695126,35.706276,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H495,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",4792,"DEVISON C. KAZEMBE",,,12.0,none,1017-0020,"Lifune Health Centre",private,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-14.6901,35.572453,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H492,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",27224,"AARON CHAUYA",,,85.0,grid,1017-0017,"Nyambi Health Centre",public,community_hospital,,fewer_than_4,both,0,0,0,0,4,both
0.0,0.0,-14.673917,34.536015,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H280,"8192255f-15ce-44ff-9c26-e151b5abc67d",6986,"STIVEN CHANZI",,,21.0,grid,1008-0032,"Mlangeni Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.655049,35.076397,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H542,"9acab085-65c0-4710-9b11-e40220037e18",14573,"ELLINGTON KADEWERE",,,57.0,none,1018-0032,"Ngatala Health Centre",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.646174,34.77401,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H255,"8192255f-15ce-44ff-9c26-e151b5abc67d",26527,"EMILY MAKINA",,,60.0,none,1008-0007,"Bwanje Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.639459,34.55283,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H279,"8192255f-15ce-44ff-9c26-e151b5abc67d",7167,"LIMBIKANI KATANGA",,,25.0,grid,1008-0031,"Lake View Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-14.634697,35.17947,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H534,"9acab085-65c0-4710-9b11-e40220037e18",33583,"E KAMANGA",,,20.0,none,1018-0024,Kukalanga,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-14.632554,35.728893,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H494,"eb26f775-7fc7-4333-bf67-5fd8055e7af9",5671,"JIMMY BAKALI",,,13.0,none,1017-0019,"Mwitiya Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
